city_Mun_Res,barangay_Res,date,count_Exposed,count_Infectious,count_Recovered,count_Specimen_age_9_below,count_Specimen_age_10_17,count_Specimen_age_18_39,count_Specimen_age_40_59,count_Specimen_age_60_79,count_Specimen_age_80_above,count_Conf_age_9_below,count_Conf_age_10_17,count_Conf_age_18_39,count_Conf_age_40_59,count_Conf_age_60_79,count_Conf_age_80_above,count_Reco_age_9_below,count_Reco_age_10_17,count_Reco_age_18_39,count_Reco_age_40_59,count_Reco_age_60_79,count_Reco_age_80_above,count_Specimen_Unknown,count_Conf_Unknown,count_Reco_Unknown
CITY OF BIÑAN,LOMA,2022-12-07,2,6,749,0,0,1,1,0,0,0,0,0,5,1,0,19,31,374,266,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-08,1,7,749,0,0,0,1,0,0,0,0,1,5,1,0,19,31,374,266,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-09,1,7,749,0,0,0,1,0,0,0,0,1,5,1,0,19,31,374,266,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-10,0,8,749,0,0,0,0,0,0,0,0,1,6,1,0,19,31,374,266,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-11,1,6,751,0,0,0,1,0,0,0,0,1,4,1,0,19,31,374,268,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-12,1,5,752,0,0,0,1,0,0,0,0,1,3,1,0,19,31,374,269,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-13,2,6,752,0,0,0,1,1,0,0,0,1,4,1,0,19,31,374,269,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-14,5,6,752,0,1,1,2,1,0,0,0,1,4,1,0,19,31,374,269,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-15,6,5,753,0,1,1,3,1,0,0,0,0,4,1,0,19,31,375,269,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-16,4,7,753,0,1,1,2,0,0,0,0,0,5,2,0,19,31,375,269,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-17,1,11,753,0,0,0,1,0,0,0,1,1,7,2,0,19,31,375,269,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-18,1,11,753,0,0,0,1,0,0,0,1,1,7,2,0,19,31,375,269,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-19,2,10,754,0,0,1,1,0,0,0,1,1,6,2,0,19,31,375,270,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-20,1,11,754,0,0,1,0,0,0,0,1,1,7,2,0,19,31,375,270,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-21,1,11,754,0,0,1,0,0,0,0,1,1,7,2,0,19,31,375,270,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-22,0,12,754,0,0,0,0,0,0,0,1,2,7,2,0,19,31,375,270,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-23,0,11,755,0,0,0,0,0,0,0,1,2,6,2,0,19,31,375,271,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-24,2,11,755,0,0,1,0,1,0,0,1,2,6,2,0,19,31,375,271,53,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-25,2,9,757,0,0,1,0,1,0,0,1,2,5,1,0,19,31,375,272,54,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-26,2,6,760,0,0,1,0,1,0,0,0,1,4,1,0,19,32,376,273,54,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-27,0,7,761,0,0,0,0,0,0,0,0,2,3,2,0,19,32,376,274,54,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-28,0,7,761,0,0,0,0,0,0,0,0,2,3,2,0,19,32,376,274,54,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-29,0,6,762,0,0,0,0,0,0,0,0,2,2,2,0,19,32,376,275,54,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-30,0,6,762,0,0,0,0,0,0,0,0,2,2,2,0,19,32,376,275,54,6,0,0,0
CITY OF BIÑAN,LOMA,2022-12-31,0,5,763,0,0,0,0,0,0,0,0,1,2,2,0,19,32,377,275,54,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-01,0,5,763,0,0,0,0,0,0,0,0,1,2,2,0,19,32,377,275,54,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-02,0,5,763,0,0,0,0,0,0,0,0,1,2,2,0,19,32,377,275,54,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-03,0,5,763,0,0,0,0,0,0,0,0,1,2,2,0,19,32,377,275,54,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-04,0,5,763,0,0,0,0,0,0,0,0,1,2,2,0,19,32,377,275,54,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-05,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-06,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-07,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-08,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-09,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-10,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-11,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-12,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-13,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-14,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-15,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-16,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-17,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-18,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-19,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-20,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-21,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-22,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-23,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-24,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-25,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-26,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-27,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-28,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-29,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-30,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-01-31,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-01,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-02,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-03,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-04,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-05,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-06,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-07,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-08,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-09,0,3,765,0,0,0,0,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-10,1,3,765,0,0,0,1,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-11,1,3,765,0,0,0,1,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-12,1,3,765,0,0,0,1,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-13,1,3,765,0,0,0,1,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-14,1,3,765,0,0,0,1,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-15,1,3,765,0,0,0,1,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-16,1,3,765,0,0,0,1,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-17,1,3,765,0,0,0,1,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-18,1,3,765,0,0,0,1,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-19,1,3,765,0,0,0,1,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-20,1,3,765,0,0,0,1,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-21,1,3,765,0,0,0,1,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-22,1,3,765,0,0,0,1,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-23,1,3,765,0,0,0,1,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-24,2,3,765,0,0,1,1,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-25,2,3,765,0,0,1,1,0,0,0,0,0,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-26,1,4,765,0,0,0,1,0,0,0,0,1,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-27,1,4,765,0,0,0,1,0,0,0,0,1,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-02-28,1,4,765,0,0,0,1,0,0,0,0,1,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-01,1,4,765,0,0,0,1,0,0,0,0,1,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-02,1,4,765,0,0,0,1,0,0,0,0,1,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-03,1,4,765,0,0,0,1,0,0,0,0,1,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-04,1,4,765,0,0,0,1,0,0,0,0,1,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-05,1,4,765,0,0,0,1,0,0,0,0,1,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-06,1,4,765,0,0,0,1,0,0,0,0,1,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-07,1,4,765,0,0,0,1,0,0,0,0,1,2,1,0,19,32,378,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-08,1,3,766,0,0,0,1,0,0,0,0,0,2,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-09,1,3,766,0,0,0,1,0,0,0,0,0,2,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-10,1,3,766,0,0,0,1,0,0,0,0,0,2,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-11,1,3,766,0,0,0,1,0,0,0,0,0,2,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-12,1,3,766,0,0,0,1,0,0,0,0,0,2,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-13,1,3,766,0,0,0,1,0,0,0,0,0,2,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-14,1,3,766,0,0,0,1,0,0,0,0,0,2,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-15,1,3,766,0,0,0,1,0,0,0,0,0,2,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-16,2,3,766,0,0,0,2,0,0,0,0,0,2,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-17,2,3,766,0,0,0,2,0,0,0,0,0,2,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-18,1,4,766,0,0,0,1,0,0,0,0,0,3,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-19,1,4,766,0,0,0,1,0,0,0,0,0,3,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-20,1,4,766,0,0,0,1,0,0,0,0,0,3,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-21,1,4,766,0,0,0,1,0,0,0,0,0,3,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-22,1,4,766,0,0,0,1,0,0,0,0,0,3,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-23,1,4,766,0,0,0,1,0,0,0,0,0,3,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-24,1,4,766,0,0,0,1,0,0,0,0,0,3,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-25,1,4,766,0,0,0,1,0,0,0,0,0,3,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-26,1,4,766,0,0,0,1,0,0,0,0,0,3,1,0,19,32,379,275,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-27,0,4,767,0,0,0,0,0,0,0,0,0,3,1,0,19,32,379,276,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-28,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-29,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-30,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-03-31,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-01,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-02,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-03,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-04,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-05,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-06,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-07,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-08,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-09,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-10,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-11,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-12,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-13,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-14,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-15,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-16,0,3,768,0,0,0,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-17,1,3,768,0,0,1,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-18,1,3,768,0,0,1,0,0,0,0,0,0,2,1,0,19,32,379,277,55,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-19,1,3,769,0,0,0,0,0,1,0,0,1,2,0,0,19,32,379,277,56,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-20,2,2,770,0,0,1,0,0,1,0,0,1,1,0,0,19,32,379,278,56,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-21,3,1,771,0,0,1,1,0,1,0,0,1,0,0,0,19,32,379,279,56,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-22,1,3,771,0,0,0,1,0,0,0,0,2,0,0,1,19,32,379,279,56,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-23,0,4,771,0,0,0,0,0,0,0,0,2,1,0,1,19,32,379,279,56,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-24,0,4,771,0,0,0,0,0,0,0,0,2,1,0,1,19,32,379,279,56,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-25,0,4,771,0,0,0,0,0,0,0,0,2,1,0,1,19,32,379,279,56,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-26,0,4,771,0,0,0,0,0,0,0,0,2,1,0,1,19,32,379,279,56,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-27,0,4,771,0,0,0,0,0,0,0,0,2,1,0,1,19,32,379,279,56,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-28,1,3,772,0,0,1,0,0,0,0,0,1,1,0,1,19,32,380,279,56,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-29,1,3,772,0,0,1,0,0,0,0,0,1,1,0,1,19,32,380,279,56,6,0,0,0
CITY OF BIÑAN,LOMA,2023-04-30,1,2,773,0,0,1,0,0,0,0,0,1,1,0,0,19,32,380,279,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-01,0,2,774,0,0,0,0,0,0,0,0,1,1,0,0,19,32,381,279,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-02,0,1,775,0,0,0,0,0,0,0,0,1,0,0,0,19,32,381,280,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-03,0,1,775,0,0,0,0,0,0,0,0,1,0,0,0,19,32,381,280,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-04,0,1,775,0,0,0,0,0,0,0,0,1,0,0,0,19,32,381,280,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-05,0,1,775,0,0,0,0,0,0,0,0,1,0,0,0,19,32,381,280,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-06,1,1,775,0,0,0,1,0,0,0,0,1,0,0,0,19,32,381,280,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-07,2,1,775,0,0,1,1,0,0,0,0,1,0,0,0,19,32,381,280,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-08,3,2,775,0,0,2,1,0,0,0,0,1,1,0,0,19,32,381,280,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-09,8,1,776,0,1,2,2,2,1,0,0,0,1,0,0,19,32,382,280,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-10,8,3,776,0,1,1,3,2,1,0,0,2,1,0,0,19,32,382,280,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-11,7,5,776,0,0,1,2,3,1,0,1,2,2,0,0,19,32,382,280,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-12,4,8,776,0,0,1,1,2,0,0,1,2,3,1,1,19,32,382,280,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-13,2,11,776,0,0,0,1,1,0,0,1,3,4,2,1,19,32,382,280,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-14,1,12,776,0,0,0,1,0,0,0,1,3,4,3,1,19,32,382,280,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-15,0,13,776,0,0,0,0,0,0,0,1,3,5,3,1,19,32,382,280,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-16,1,13,776,0,0,0,1,0,0,0,1,3,5,3,1,19,32,382,280,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-17,3,12,777,1,0,0,1,1,0,0,1,3,4,3,1,19,32,382,281,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-18,3,12,778,1,0,1,0,1,0,0,1,2,5,3,1,19,32,383,281,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-19,3,10,780,1,0,1,0,1,0,0,1,1,4,3,1,19,32,384,282,56,7,0,0,0
CITY OF BIÑAN,LOMA,2023-05-20,2,6,785,0,0,1,0,1,0,1,0,1,3,1,0,19,33,384,283,58,8,0,0,0
CITY OF BIÑAN,LOMA,2023-05-21,0,6,787,0,0,0,0,0,0,1,0,1,2,2,0,19,33,385,284,58,8,0,0,0
CITY OF BIÑAN,LOMA,2023-05-22,0,5,788,0,0,0,0,0,0,1,0,1,2,1,0,19,33,385,284,59,8,0,0,0
CITY OF BIÑAN,LOMA,2023-05-23,0,5,788,0,0,0,0,0,0,1,0,1,2,1,0,19,33,385,284,59,8,0,0,0
CITY OF BIÑAN,LOMA,2023-05-24,0,4,789,0,0,0,0,0,0,1,0,1,1,1,0,19,33,385,285,59,8,0,0,0
CITY OF BIÑAN,LOMA,2023-05-25,0,4,789,0,0,0,0,0,0,1,0,1,1,1,0,19,33,385,285,59,8,0,0,0
CITY OF BIÑAN,LOMA,2023-05-26,0,4,789,0,0,0,0,0,0,1,0,1,1,1,0,19,33,385,285,59,8,0,0,0
CITY OF BIÑAN,LOMA,2023-05-27,1,3,790,0,0,1,0,0,0,1,0,1,0,1,0,19,33,385,286,59,8,0,0,0
CITY OF BIÑAN,LOMA,2023-05-28,1,1,792,0,0,1,0,0,0,0,0,1,0,0,0,20,33,385,286,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-05-29,1,1,793,0,0,1,0,0,0,0,0,1,0,0,0,20,33,386,286,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-05-30,1,1,793,0,0,1,0,0,0,0,0,1,0,0,0,20,33,386,286,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-05-31,0,2,793,0,0,0,0,0,0,0,0,2,0,0,0,20,33,386,286,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-06-01,0,2,793,0,0,0,0,0,0,0,0,2,0,0,0,20,33,386,286,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-06-02,1,2,793,0,0,0,1,0,0,0,0,2,0,0,0,20,33,386,286,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-06-03,3,2,793,0,0,0,1,1,1,0,0,2,0,0,0,20,33,386,286,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-06-04,3,2,793,0,0,0,1,1,1,0,0,2,0,0,0,20,33,386,286,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-06-05,3,2,793,0,0,0,1,1,1,0,0,2,0,0,0,20,33,386,286,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-06-06,0,5,793,0,0,0,0,0,0,0,0,2,1,1,1,20,33,386,286,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-06-07,0,4,794,0,0,0,0,0,0,0,0,1,1,1,1,20,33,387,286,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-06-08,0,4,794,0,0,0,0,0,0,0,0,1,1,1,1,20,33,387,286,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-06-09,0,3,795,0,0,0,0,0,0,0,0,0,1,1,1,20,33,388,286,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-06-10,0,3,795,0,0,0,0,0,0,0,0,0,1,1,1,20,33,388,286,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-06-11,0,3,795,0,0,0,0,0,0,0,0,0,1,1,1,20,33,388,286,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-06-12,0,3,795,0,0,0,0,0,0,0,0,0,1,1,1,20,33,388,286,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-06-13,0,2,796,0,0,0,0,0,0,0,0,0,0,1,1,20,33,388,287,60,8,0,0,0
CITY OF BIÑAN,LOMA,2023-06-14,0,0,798,0,0,0,0,0,0,0,0,0,0,0,0,20,33,388,287,61,9,0,0,0
